"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,120.674229850716,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,122.139950747142,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,121.263471272294,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,123.250712786724,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,125.146076894103,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,126.31749165702,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,129.941151946276,,
"IRL","Ireland","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,132.178421856342,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,126.993947051153,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,127.347644570893,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,128.208287254549,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,129.231877356033,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,128.686283398198,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,128.327391285264,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,127.025209507354,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,126.945086595723,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,129.306404963153,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,130.464601664363,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,132.26850199757,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,132.880343893111,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,133.520019451136,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,134.30147049751,,
"CHN","China (People's Republic of)","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,134.005680408747,,
"KOR","Korea","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,104.127480834807,,
"KOR","Korea","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,104.207697240755,,
"KOR","Korea","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,104.232272528653,,
"KOR","Korea","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,104.156309898331,,
"KOR","Korea","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,104.04269407642,,
"KOR","Korea","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,103.977160095833,,
"KOR","Korea","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,103.987025525336,,
"KOR","Korea","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,104.054667026493,,
"KOR","Korea","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,104.136962306802,,
"KOR","Korea","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,104.311307454015,,
"KOR","Korea","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,104.567352785932,,
"KOR","Korea","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,104.930285767197,,
"KOR","Korea","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,105.429395292011,,
"KOR","Korea","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,105.92633580901,,
"KOR","Korea","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,106.543272560423,,
"KOR","Korea","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,107.021403372186,,
"DNK","Denmark","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,114.265835825946,,
"DNK","Denmark","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,115.273735514658,,
"DNK","Denmark","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,115.426325895289,,
"DNK","Denmark","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,116.350064577416,,
