"TL","Territory Level and Typology","REG_ID","Region","VAR","Variable","VINTAGE","Vintage","DWELLINGS","Dwellings","MEASURE","Measure","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-0.166,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-2.324,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-3.603,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-2.997,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,1.309,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,2.153,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,1.51,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,1.073,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-0.959,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,-0.311,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,0,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,0.485,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-0.207,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-0.484,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-0.104,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-0.07,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,0.104,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-0.348,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-0.384,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-0.28,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-0.176,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-0.493,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-0.212,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-0.638,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-0.071,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,0.321,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-0.213,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.713,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.708,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.949,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.393,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.648,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.25,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.2,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.033,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.631,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,4.018,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.834,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.123,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.061,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-0.061,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.031,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-0.398,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-0.43,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-0.803,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.903,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,0.283,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,0.47,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,2.182,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,3.142,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,3.194,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,3.583,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,0.996,,
"4","Cities","CAN03M","Vancouver (agglomeration) - British Columbia","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,2.274,,
"4","Cities","CAN04M1","Ottawa-Gatineau, Quebec part, Ontario/Quebec","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,0.148,,
"4","Cities","CAN04M1","Ottawa-Gatineau, Quebec part, Ontario/Quebec","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,0.519,,
"4","Cities","CAN04M1","Ottawa-Gatineau, Quebec part, Ontario/Quebec","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,1.032,,
"4","Cities","CAN04M1","Ottawa-Gatineau, Quebec part, Ontario/Quebec","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,0.146,,
"4","Cities","CAN04M1","Ottawa-Gatineau, Quebec part, Ontario/Quebec","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,0.364,,
"4","Cities","CAN04M1","Ottawa-Gatineau, Quebec part, Ontario/Quebec","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,0.581,,
"4","Cities","CAN04M1","Ottawa-Gatineau, Quebec part, Ontario/Quebec","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,0.072,,
"4","Cities","CAN04M1","Ottawa-Gatineau, Quebec part, Ontario/Quebec","RHPI","House Price Index","VINTAGE_NEW","New","DWELLINGS_SINGLE_F","Single-Family","GP","Percentage change from previous period","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,0.649,,
